index,video_id,text,start,duration,title,description,url,duration,view_count,thumbnails 
1157,ozTvutYZZeo,"cảnh báo đầy sát thương, đừng có mà vẩy",202.36,4.0,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.0,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1158,ozTvutYZZeo,mực lên sách của cô nhá. Ouch! Vết,204.2,4.2,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.2,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1159,ozTvutYZZeo,thương lòng. Nhưng Thư không vẩy mực,206.36,3.959,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,3.959,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1160,ozTvutYZZeo,theo cách này thì sẽ vẩy mực theo cách,208.4,4.199,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.199,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1161,ozTvutYZZeo,khác. Anh chàng quyết định nâng tầm nghệ,210.319,3.961,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,3.961,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1162,ozTvutYZZeo,thuật bằng cách chép thẳng một bài thơ,212.599,4.0,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.0,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1163,ozTvutYZZeo,của Nguyễn Bính và trang đầu cuốn sách.,214.28,4.2,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.2,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1164,ozTvutYZZeo,Đây là một pha thả thính đậm chất văn,216.599,5.041,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,5.041,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1165,ozTvutYZZeo,học. Kiểu content marketing thời xưa.,218.48,5.6,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,5.6,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1166,ozTvutYZZeo,"Nắng mưa là chuyện của trời, tương tư là",221.64,4.72,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.72,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1167,ozTvutYZZeo,"chuyện của tôi yêu nàng. Tra sách xong,",224.08,3.92,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,3.92,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1168,ozTvutYZZeo,thư ngồi chờ phản hồi lãng mạn như chờ,226.36,3.72,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,3.72,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1169,ozTvutYZZeo,cross rap tin nhắn. Kết quả là Việt An,228.0,3.72,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,3.72,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1170,ozTvutYZZeo,bắt cậu ta đền ngay một cuốn sách mới,230.08,4.6,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.6,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1171,ozTvutYZZeo,quãng. Muốn chép thơ thì về nhà chép lên,231.72,4.599,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.599,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1172,ozTvutYZZeo,"sách của mình, đừng làm phiền sách của",234.68,4.279,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.279,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1173,ozTvutYZZeo,người khác vậy đấy. Lại phải lóc cóc đi,236.319,5.76,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,5.76,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1174,ozTvutYZZeo,mua sách mới. Túi xe PL bị Việt An xoay,238.959,5.36,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,5.36,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1175,ozTvutYZZeo,"như dế, Thư lại nhớ về thời còn là bạo",242.079,4.52,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,4.52,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
1176,ozTvutYZZeo,chúa tí hon bên cạnh Tiểu Ly. Ở đây,244.319,3.681,Tôi Thấy Hoa Vàng Trên Cỏ Xanh | Tóm Tắt & Hoạt Hình Minh Họa,,https://www.youtube.com/watch?v=PXJItJWwwI4,3.681,23,"[{'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2nvbQ6sWr7xINovaJyeGBlczYQ', 'height': 94, 'width': 168}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEbCMQBEG5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhYCOuZivyztYlWDX67Hfg2oCWIw', 'height': 110, 'width': 196}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAehOvjJeRxlxQGOOSwHCYMnfWuA', 'height': 138, 'width': 246}, {'url': 'https://i.ytimg.com/vi/PXJItJWwwI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8i2sF6VPj20oH8gpoGyMQMDTkxQ', 'height': 188, 'width': 336}]"
